date,store_id,product_id,units_sold,unit_price,promotion_discount,sales_revenue,high_demand_flag
2025-09-08,S05,P0124,31,313.29,0.0,9711.99,0
2025-09-09,S05,P0124,36,313.29,0.0,11278.44,1
2025-09-10,S05,P0124,24,313.29,0.0,7518.96,0
2025-09-11,S05,P0124,35,313.29,0.0,10965.15,1
2025-09-12,S05,P0124,26,313.29,0.0,8145.54,0
2025-09-13,S05,P0124,30,313.29,0.0,9398.7,1
2025-09-14,S05,P0124,38,313.29,0.0,11905.02,1
2025-09-15,S05,P0124,26,313.29,0.0,8145.54,0
2025-09-16,S05,P0124,25,313.29,0.0,7832.25,0
2025-09-17,S05,P0124,27,313.29,0.0,8458.83,0
2025-09-18,S05,P0124,30,313.29,0.0,9398.7,0
2025-09-19,S05,P0124,31,313.29,0.0,9711.99,0
2025-09-20,S05,P0124,48,313.29,0.0,15037.92,1
2025-09-21,S05,P0124,35,313.29,0.0,10965.15,1
2025-09-22,S05,P0124,30,313.29,0.0,9398.7,0
2025-09-23,S05,P0124,23,313.29,0.0,7205.67,0
2025-09-24,S05,P0124,25,313.29,0.0,7832.25,0
2025-09-25,S05,P0124,24,313.29,0.0,7518.96,0
2025-09-26,S05,P0124,35,313.29,0.0,10965.15,1
2025-09-27,S05,P0124,45,313.29,0.0,14098.05,1
2025-09-28,S05,P0124,37,313.29,0.0,11591.73,1
2025-09-29,S05,P0124,23,313.29,0.0,7205.67,0
2025-09-30,S05,P0124,23,313.29,0.0,7205.67,1
2025-10-01,S05,P0124,29,313.29,0.0,9085.41,0
2025-10-02,S05,P0124,34,313.29,0.0,10651.86,0
2025-10-03,S05,P0124,25,313.29,0.0,7832.25,0
2025-10-04,S05,P0124,26,313.29,0.0,8145.54,0
2025-10-05,S05,P0124,30,313.29,0.0,9398.7,0
2025-10-06,S05,P0124,25,313.29,0.0,7832.25,0
2025-10-07,S05,P0124,27,313.29,0.0,8458.83,0
2025-10-08,S05,P0124,31,313.29,0.0,9711.99,0
2025-10-09,S05,P0124,31,313.29,0.0,9711.99,0
2025-10-10,S05,P0124,37,313.29,0.0,11591.73,1
2025-10-11,S05,P0124,34,313.29,0.0,10651.86,0
2025-10-12,S05,P0124,41,313.29,0.0,12844.89,1
2025-10-13,S05,P0124,34,313.29,0.0,10651.86,0
2025-10-14,S05,P0124,23,313.29,0.0,7205.67,0
2025-10-15,S05,P0124,36,313.29,0.0,11278.44,1
2025-10-16,S05,P0124,32,313.29,0.0,10025.28,0
2025-10-17,S05,P0124,30,313.29,0.0,9398.7,0
2025-10-18,S05,P0124,27,313.29,0.0,8458.83,0
2025-10-19,S05,P0124,34,313.29,0.0,10651.86,0
2025-10-20,S05,P0124,34,313.29,0.0,10651.86,0
2025-10-21,S05,P0124,38,313.29,0.0,11905.02,1
2025-10-22,S05,P0124,34,313.29,0.0,10651.86,0
2025-10-23,S05,P0124,33,313.29,0.0,10338.57,0
2025-10-24,S05,P0124,26,313.29,0.0,8145.54,0
2025-10-25,S05,P0124,47,313.29,0.0,14724.63,1
2025-10-26,S05,P0124,31,313.29,0.0,9711.99,1
2025-10-27,S05,P0124,25,313.29,0.0,7832.25,0
2025-10-28,S05,P0124,34,313.29,0.0,10651.86,0
2025-10-29,S05,P0124,38,313.29,0.0,11905.02,1
2025-10-30,S05,P0124,36,313.29,0.0,11278.44,1
2025-10-31,S05,P0124,37,313.29,0.0,11591.73,1
2025-11-01,S05,P0124,31,313.29,0.0,9711.99,0
2025-11-02,S05,P0124,41,313.29,0.0,12844.89,1
2025-11-03,S05,P0124,24,313.29,0.0,7518.96,0
2025-11-04,S05,P0124,38,313.29,0.0,11905.02,1
2025-11-05,S05,P0124,23,313.29,0.0,7205.67,0
2025-11-06,S05,P0124,23,313.29,0.0,7205.67,0
2025-11-07,S05,P0124,23,313.29,0.0,7205.67,0
2025-11-08,S05,P0124,31,313.29,0.0,9711.99,0
2025-11-09,S05,P0124,42,313.29,0.0,13158.18,1
2025-11-10,S05,P0124,36,313.29,0.0,11278.44,1
2025-11-11,S05,P0124,27,313.29,0.0,8458.83,0
2025-11-12,S05,P0124,26,313.29,0.0,8145.54,0
2025-11-13,S05,P0124,27,313.29,0.0,8458.83,0
2025-11-14,S05,P0124,34,313.29,0.0,10651.86,0
2025-11-15,S05,P0124,35,313.29,0.0,10965.15,1
2025-11-16,S05,P0124,19,313.29,0.0,5952.51,1
2025-11-17,S05,P0124,35,313.29,0.0,10965.15,1
2025-11-18,S05,P0124,37,313.29,0.0,11591.73,1
2025-11-19,S05,P0124,29,313.29,0.0,9085.41,0
2025-11-20,S05,P0124,31,313.29,0.0,9711.99,0
2025-11-21,S05,P0124,30,313.29,0.0,9398.7,0
2025-11-22,S05,P0124,26,313.29,0.0,8145.54,1
2025-11-23,S05,P0124,39,313.29,0.0,12218.31,1
2025-11-24,S05,P0124,31,313.29,0.0,9711.99,0
2025-11-25,S05,P0124,36,313.29,0.0,11278.44,1
2025-11-26,S05,P0124,18,313.29,0.0,5639.22,0
2025-11-27,S05,P0124,26,313.29,0.0,8145.54,0
2025-11-28,S05,P0124,31,313.29,0.0,9711.99,0
2025-11-29,S05,P0124,23,313.29,0.0,7205.67,1
2025-11-30,S05,P0124,20,313.29,0.0,6265.8,0
2025-12-01,S05,P0124,32,313.29,0.0,10025.28,0
2025-12-02,S05,P0124,29,313.29,0.0,9085.41,0
2025-12-03,S05,P0124,36,313.29,0.0,11278.44,1
2025-12-04,S05,P0124,26,313.29,0.0,8145.54,0
2025-12-05,S05,P0124,32,313.29,0.0,10025.28,0
2025-12-06,S05,P0124,42,313.29,0.0,13158.18,1
2025-12-07,S05,P0124,47,313.29,0.0,14724.63,1
2025-12-08,S05,P0124,26,313.29,0.0,8145.54,0
2025-12-09,S05,P0124,36,313.29,0.0,11278.44,1
2025-12-10,S05,P0124,23,313.29,0.0,7205.67,0
2025-12-11,S05,P0124,26,313.29,0.0,8145.54,0
2025-12-12,S05,P0124,26,313.29,0.0,8145.54,0
2025-12-13,S05,P0124,46,313.29,0.0,14411.34,1
2025-12-14,S05,P0124,41,313.29,0.0,12844.89,1
2025-12-15,S05,P0124,22,313.29,0.0,6892.38,0
2025-12-16,S05,P0124,25,313.29,0.0,7832.25,0
2025-12-17,S05,P0124,31,313.29,0.0,9711.99,0
2025-12-18,S05,P0124,29,313.29,0.0,9085.41,0
2025-12-19,S05,P0124,23,313.29,0.0,7205.67,0
2025-12-20,S05,P0124,40,313.29,0.0,12531.6,1
2025-12-21,S05,P0124,41,313.29,0.0,12844.89,1
2025-12-22,S05,P0124,37,313.29,0.0,11591.73,1
2025-12-23,S05,P0124,38,313.29,0.0,11905.02,1
2025-12-24,S05,P0124,21,313.29,0.0,6579.09,0
2025-12-25,S05,P0124,22,313.29,0.0,6892.38,1
2025-12-26,S05,P0124,37,313.29,0.0,11591.73,1
2025-12-27,S05,P0124,36,313.29,0.0,11278.44,1
2025-12-28,S05,P0124,43,313.29,0.0,13471.47,1
2025-12-29,S05,P0124,24,313.29,0.0,7518.96,0
2025-12-30,S05,P0124,24,313.29,0.0,7518.96,1
2025-12-31,S05,P0124,35,313.29,0.0,10965.15,1
2025-01-01,S05,P0125,59,32.27,0.0,1903.93,1
2025-01-02,S05,P0125,44,32.27,0.0,1419.88,1
2025-01-03,S05,P0125,42,32.27,0.0,1355.34,0
2025-01-04,S05,P0125,61,32.27,0.0,1968.47,1
2025-01-05,S05,P0125,46,32.27,0.0,1484.42,0
2025-01-06,S05,P0125,38,32.27,0.0,1226.26,0
2025-01-07,S05,P0125,49,32.27,0.0,1581.23,0
2025-01-08,S05,P0125,42,32.27,0.0,1355.34,0
2025-01-09,S05,P0125,37,32.27,0.0,1193.99,0
2025-01-10,S05,P0125,51,32.27,0.0,1645.77,0
2025-01-11,S05,P0125,68,32.27,0.0,2194.36,1
2025-01-12,S05,P0125,40,32.27,0.0,1290.8,0
2025-01-13,S05,P0125,59,32.27,0.0,1903.93,1
2025-01-14,S05,P0125,48,32.27,0.0,1548.96,0
2025-01-15,S05,P0125,59,32.27,0.0,1903.93,1
2025-01-16,S05,P0125,44,32.27,0.0,1419.88,0
2025-01-17,S05,P0125,49,32.27,0.0,1581.23,0
2025-01-18,S05,P0125,54,32.27,0.0,1742.58,0
2025-01-19,S05,P0125,38,32.27,0.0,1226.26,0
2025-01-20,S05,P0125,49,32.27,0.0,1581.23,0
2025-01-21,S05,P0125,49,32.27,0.0,1581.23,0
2025-01-22,S05,P0125,45,32.27,0.0,1452.15,0
2025-01-23,S05,P0125,50,32.27,0.0,1613.5,0
2025-01-24,S05,P0125,45,32.27,0.0,1452.15,0
2025-01-25,S05,P0125,68,32.27,0.0,2194.36,1
2025-01-26,S05,P0125,75,32.27,0.0,2420.25,1
2025-01-27,S05,P0125,57,32.27,0.0,1839.39,1
2025-01-28,S05,P0125,44,32.27,0.0,1419.88,0
2025-01-29,S05,P0125,45,32.27,0.0,1452.15,0
2025-01-30,S05,P0125,45,32.27,0.0,1452.15,0
2025-01-31,S05,P0125,55,32.27,0.0,1774.85,0
2025-02-01,S05,P0125,63,32.27,0.0,2033.01,1
2025-02-02,S05,P0125,61,32.27,0.0,1968.47,1
2025-02-03,S05,P0125,48,32.27,0.0,1548.96,0
2025-02-04,S05,P0125,53,32.27,0.0,1710.31,0
2025-02-05,S05,P0125,43,32.27,0.0,1387.61,0
2025-02-06,S05,P0125,61,32.27,0.0,1968.47,1
2025-02-07,S05,P0125,48,32.27,0.0,1548.96,0
2025-02-08,S05,P0125,61,32.27,0.0,1968.47,1
2025-02-09,S05,P0125,56,32.27,0.0,1807.12,1
2025-02-10,S05,P0125,37,32.27,0.0,1193.99,0
2025-02-11,S05,P0125,44,32.27,0.0,1419.88,0
2025-02-12,S05,P0125,56,32.27,0.0,1807.12,1
2025-02-13,S05,P0125,52,32.27,0.0,1678.04,0
2025-02-14,S05,P0125,40,32.27,0.0,1290.8,0
2025-02-15,S05,P0125,52,32.27,0.0,1678.04,0
2025-02-16,S05,P0125,76,32.27,0.0,2452.52,1
2025-02-17,S05,P0125,51,32.27,0.0,1645.77,0
2025-02-18,S05,P0125,54,32.27,0.0,1742.58,0
2025-02-19,S05,P0125,58,32.27,0.0,1871.66,1
2025-02-20,S05,P0125,46,32.27,0.0,1484.42,0
2025-02-21,S05,P0125,46,32.27,0.0,1484.42,0
2025-02-22,S05,P0125,48,32.27,0.0,1548.96,0
2025-02-23,S05,P0125,43,32.27,0.0,1387.61,1
2025-02-24,S05,P0125,59,32.27,0.0,1903.93,1
2025-02-25,S05,P0125,53,32.27,0.0,1710.31,0
2025-02-26,S05,P0125,53,32.27,0.0,1710.31,0
2025-02-27,S05,P0125,54,32.27,0.0,1742.58,0
2025-02-28,S05,P0125,43,32.27,0.0,1387.61,0
2025-03-01,S05,P0125,51,32.27,0.0,1645.77,0
2025-03-02,S05,P0125,48,32.27,0.0,1548.96,0
2025-03-03,S05,P0125,41,32.27,0.0,1323.07,0
2025-03-04,S05,P0125,52,32.27,0.0,1678.04,0
2025-03-05,S05,P0125,46,32.27,0.0,1484.42,0
2025-03-06,S05,P0125,37,32.27,0.0,1193.99,0
2025-03-07,S05,P0125,47,32.27,0.0,1516.69,0
2025-03-08,S05,P0125,68,32.27,0.0,2194.36,1
2025-03-09,S05,P0125,41,32.27,0.0,1323.07,1
2025-03-10,S05,P0125,45,32.27,0.0,1452.15,0
2025-03-11,S05,P0125,41,32.27,0.0,1323.07,0
2025-03-12,S05,P0125,42,32.27,0.0,1355.34,0
2025-03-13,S05,P0125,39,32.27,0.0,1258.53,0
2025-03-14,S05,P0125,55,32.27,0.0,1774.85,0
2025-03-15,S05,P0125,49,32.27,0.0,1581.23,0
2025-03-16,S05,P0125,57,32.27,0.0,1839.39,1
2025-03-17,S05,P0125,59,32.27,0.0,1903.93,1
2025-03-18,S05,P0125,36,32.27,0.0,1161.72,0
2025-03-19,S05,P0125,55,32.27,0.0,1774.85,0
2025-03-20,S05,P0125,46,32.27,0.0,1484.42,0
2025-03-21,S05,P0125,55,32.27,0.0,1774.85,0
2025-03-22,S05,P0125,56,32.27,0.0,1807.12,1
2025-03-23,S05,P0125,57,32.27,0.0,1839.39,1
2025-03-24,S05,P0125,44,32.27,0.0,1419.88,1
2025-03-25,S05,P0125,42,32.27,0.0,1355.34,0
2025-03-26,S05,P0125,60,32.27,0.0,1936.2,1
2025-03-27,S05,P0125,46,32.27,0.0,1484.42,0
2025-03-28,S05,P0125,56,32.27,0.0,1807.12,1
2025-03-29,S05,P0125,66,32.27,0.0,2129.82,1
2025-03-30,S05,P0125,48,32.27,0.0,1548.96,1
2025-03-31,S05,P0125,40,32.27,0.0,1290.8,0
2025-04-01,S05,P0125,49,32.27,0.0,1581.23,0
2025-04-02,S05,P0125,52,32.27,0.0,1678.04,0
2025-04-03,S05,P0125,46,32.27,0.0,1484.42,0
2025-04-04,S05,P0125,37,32.27,0.0,1193.99,0
2025-04-05,S05,P0125,49,32.27,0.0,1581.23,1
2025-04-06,S05,P0125,75,32.27,0.0,2420.25,1
2025-04-07,S05,P0125,43,32.27,0.0,1387.61,0
2025-04-08,S05,P0125,39,32.27,0.0,1258.53,0
2025-04-09,S05,P0125,58,32.27,0.0,1871.66,1
2025-04-10,S05,P0125,44,32.27,0.0,1419.88,0
2025-04-11,S05,P0125,51,32.27,0.0,1645.77,0
2025-04-12,S05,P0125,51,32.27,0.0,1645.77,1
2025-04-13,S05,P0125,67,32.27,0.0,2162.09,1
2025-04-14,S05,P0125,52,32.27,0.0,1678.04,0
2025-04-15,S05,P0125,55,32.27,0.0,1774.85,0
2025-04-16,S05,P0125,41,32.27,0.0,1323.07,0
2025-04-17,S05,P0125,50,32.27,0.0,1613.5,0
2025-04-18,S05,P0125,44,32.27,0.0,1419.88,0
2025-04-19,S05,P0125,60,32.27,0.0,1936.2,1
2025-04-20,S05,P0125,50,32.27,0.0,1613.5,1
2025-04-21,S05,P0125,49,32.27,0.0,1581.23,0
2025-04-22,S05,P0125,42,32.27,0.0,1355.34,0
2025-04-23,S05,P0125,37,32.27,0.0,1193.99,0
2025-04-24,S05,P0125,42,32.27,0.0,1355.34,0
2025-04-25,S05,P0125,45,32.27,0.0,1452.15,0
2025-04-26,S05,P0125,67,32.27,0.0,2162.09,1
2025-04-27,S05,P0125,53,32.27,0.0,1710.31,0
2025-04-28,S05,P0125,54,32.27,0.0,1742.58,0
2025-04-29,S05,P0125,37,32.27,0.0,1193.99,0
2025-04-30,S05,P0125,59,32.27,0.0,1903.93,1
2025-05-01,S05,P0125,43,32.27,0.0,1387.61,0
2025-05-02,S05,P0125,47,32.27,0.0,1516.69,0
2025-05-03,S05,P0125,58,32.27,0.0,1871.66,1
2025-05-04,S05,P0125,54,32.27,0.0,1742.58,1
2025-05-05,S05,P0125,42,32.27,0.0,1355.34,0
2025-05-06,S05,P0125,39,32.27,0.0,1258.53,0
2025-05-07,S05,P0125,53,32.27,0.0,1710.31,0
2025-05-08,S05,P0125,38,32.27,0.0,1226.26,0
2025-05-09,S05,P0125,40,32.27,0.0,1290.8,0
2025-05-10,S05,P0125,46,32.27,0.0,1484.42,1
2025-05-11,S05,P0125,47,32.27,0.0,1516.69,0
2025-05-12,S05,P0125,38,32.27,0.0,1226.26,0
2025-05-13,S05,P0125,47,32.27,0.0,1516.69,0
2025-05-14,S05,P0125,45,32.27,0.0,1452.15,0
2025-05-15,S05,P0125,46,32.27,0.0,1484.42,0
2025-05-16,S05,P0125,52,32.27,0.0,1678.04,0
2025-05-17,S05,P0125,52,32.27,0.0,1678.04,0
2025-05-18,S05,P0125,38,32.27,0.0,1226.26,0
2025-05-19,S05,P0125,47,32.27,0.0,1516.69,0
2025-05-20,S05,P0125,48,32.27,0.0,1548.96,0
2025-05-21,S05,P0125,37,32.27,0.0,1193.99,0
2025-05-22,S05,P0125,45,32.27,0.0,1452.15,0
2025-05-23,S05,P0125,55,32.27,0.0,1774.85,0
2025-05-24,S05,P0125,70,32.27,0.0,2258.9,1
2025-05-25,S05,P0125,53,32.27,0.0,1710.31,0
2025-05-26,S05,P0125,57,32.27,0.0,1839.39,1
2025-05-27,S05,P0125,55,32.27,0.0,1774.85,0
2025-05-28,S05,P0125,49,32.27,0.0,1581.23,0
2025-05-29,S05,P0125,39,32.27,0.0,1258.53,0
2025-05-30,S05,P0125,37,32.27,0.0,1193.99,0
2025-05-31,S05,P0125,46,32.27,0.0,1484.42,0
2025-06-01,S05,P0125,65,32.27,0.0,2097.55,1
2025-06-02,S05,P0125,53,32.27,0.0,1710.31,0
2025-06-03,S05,P0125,39,32.27,0.0,1258.53,0
2025-06-04,S05,P0125,46,32.27,0.0,1484.42,0
2025-06-05,S05,P0125,43,32.27,0.0,1387.61,0
2025-06-06,S05,P0125,53,32.27,0.0,1710.31,0
2025-06-07,S05,P0125,73,32.27,0.0,2355.71,1
2025-06-08,S05,P0125,52,32.27,0.0,1678.04,1
2025-06-09,S05,P0125,47,32.27,0.0,1516.69,0
2025-06-10,S05,P0125,58,32.27,0.0,1871.66,1
2025-06-11,S05,P0125,55,32.27,0.0,1774.85,0
2025-06-12,S05,P0125,45,32.27,0.0,1452.15,0
2025-06-13,S05,P0125,53,32.27,0.0,1710.31,0
2025-06-14,S05,P0125,56,32.27,0.0,1807.12,1
2025-06-15,S05,P0125,49,32.27,0.0,1581.23,0
2025-06-16,S05,P0125,48,32.27,0.0,1548.96,0
2025-06-17,S05,P0125,41,32.27,0.0,1323.07,0
2025-06-18,S05,P0125,53,32.27,0.0,1710.31,0
2025-06-19,S05,P0125,39,32.27,0.0,1258.53,0
2025-06-20,S05,P0125,43,32.27,0.0,1387.61,0
2025-06-21,S05,P0125,41,32.27,0.0,1323.07,0
2025-06-22,S05,P0125,71,32.27,0.0,2291.17,1
2025-06-23,S05,P0125,41,32.27,0.0,1323.07,0
2025-06-24,S05,P0125,46,32.27,0.0,1484.42,0
2025-06-25,S05,P0125,49,32.27,0.0,1581.23,0
2025-06-26,S05,P0125,45,32.27,0.0,1452.15,0
2025-06-27,S05,P0125,48,32.27,0.0,1548.96,0
2025-06-28,S05,P0125,75,32.27,0.0,2420.25,1
2025-06-29,S05,P0125,68,32.27,0.0,2194.36,1
2025-06-30,S05,P0125,48,32.27,0.0,1548.96,0
2025-07-01,S05,P0125,46,32.27,0.0,1484.42,0
2025-07-02,S05,P0125,43,32.27,0.0,1387.61,0
2025-07-03,S05,P0125,58,32.27,0.0,1871.66,1
2025-07-04,S05,P0125,37,32.27,0.0,1193.99,0
2025-07-05,S05,P0125,71,32.27,0.0,2291.17,1
2025-07-06,S05,P0125,65,32.27,0.0,2097.55,1
2025-07-07,S05,P0125,41,32.27,0.0,1323.07,0
2025-07-08,S05,P0125,39,32.27,0.0,1258.53,0
2025-07-09,S05,P0125,47,32.27,0.0,1516.69,0
2025-07-10,S05,P0125,42,32.27,0.0,1355.34,0
2025-07-11,S05,P0125,41,32.27,0.0,1323.07,0
2025-07-12,S05,P0125,49,32.27,0.0,1581.23,1
2025-07-13,S05,P0125,74,32.27,0.0,2387.98,1
2025-07-14,S05,P0125,59,32.27,0.0,1903.93,1
2025-07-15,S05,P0125,51,32.27,0.0,1645.77,0
2025-07-16,S05,P0125,54,32.27,0.0,1742.58,0
2025-07-17,S05,P0125,53,32.27,0.0,1710.31,0
2025-07-18,S05,P0125,44,32.27,0.0,1419.88,0
2025-07-19,S05,P0125,41,32.27,0.0,1323.07,1
2025-07-20,S05,P0125,46,32.27,0.0,1484.42,0
2025-07-21,S05,P0125,41,32.27,0.0,1323.07,0
2025-07-22,S05,P0125,56,32.27,0.0,1807.12,1
2025-07-23,S05,P0125,48,32.27,0.0,1548.96,1
2025-07-24,S05,P0125,42,32.27,0.0,1355.34,0
2025-07-25,S05,P0125,44,32.27,0.0,1419.88,0
2025-07-26,S05,P0125,50,32.27,0.0,1613.5,0
2025-07-27,S05,P0125,45,32.27,0.0,1452.15,0
2025-07-28,S05,P0125,59,32.27,0.0,1903.93,1
2025-07-29,S05,P0125,46,32.27,0.0,1484.42,0
2025-07-30,S05,P0125,60,32.27,0.0,1936.2,1
2025-07-31,S05,P0125,54,32.27,0.0,1742.58,0
2025-08-01,S05,P0125,37,32.27,0.0,1193.99,0
2025-08-02,S05,P0125,64,32.27,0.0,2065.28,1
2025-08-03,S05,P0125,46,32.27,0.0,1484.42,0
2025-08-04,S05,P0125,49,32.27,0.0,1581.23,0
2025-08-05,S05,P0125,53,32.27,0.0,1710.31,0
2025-08-06,S05,P0125,49,32.27,0.0,1581.23,0
2025-08-07,S05,P0125,56,32.27,0.0,1807.12,1
2025-08-08,S05,P0125,54,32.27,0.0,1742.58,0
2025-08-09,S05,P0125,76,32.27,0.0,2452.52,1
2025-08-10,S05,P0125,48,32.27,0.0,1548.96,0
2025-08-11,S05,P0125,39,32.27,0.0,1258.53,0
2025-08-12,S05,P0125,59,32.27,0.0,1903.93,1
2025-08-13,S05,P0125,55,32.27,0.0,1774.85,0
2025-08-14,S05,P0125,46,32.27,0.0,1484.42,0
2025-08-15,S05,P0125,38,32.27,0.0,1226.26,0
2025-08-16,S05,P0125,69,32.27,0.0,2226.63,1
2025-08-17,S05,P0125,52,32.27,0.0,1678.04,0
2025-08-18,S05,P0125,60,32.27,0.0,1936.2,1
2025-08-19,S05,P0125,51,32.27,0.0,1645.77,0
2025-08-20,S05,P0125,55,32.27,0.0,1774.85,0
2025-08-21,S05,P0125,37,32.27,0.0,1193.99,0
2025-08-22,S05,P0125,40,32.27,0.0,1290.8,0
2025-08-23,S05,P0125,58,32.27,0.0,1871.66,1
2025-08-24,S05,P0125,50,32.27,0.0,1613.5,1
2025-08-25,S05,P0125,60,32.27,0.0,1936.2,1
2025-08-26,S05,P0125,53,32.27,0.0,1710.31,0
2025-08-27,S05,P0125,52,32.27,0.0,1678.04,0
2025-08-28,S05,P0125,37,32.27,0.0,1193.99,0
2025-08-29,S05,P0125,39,32.27,0.0,1258.53,0
2025-08-30,S05,P0125,57,32.27,0.0,1839.39,1
2025-08-31,S05,P0125,48,32.27,0.0,1548.96,0
2025-09-01,S05,P0125,59,32.27,0.0,1903.93,1
2025-09-02,S05,P0125,42,32.27,0.0,1355.34,0
2025-09-03,S05,P0125,60,32.27,0.0,1936.2,1
2025-09-04,S05,P0125,58,32.27,0.0,1871.66,1
2025-09-05,S05,P0125,39,32.27,0.0,1258.53,0
2025-09-06,S05,P0125,50,32.27,0.0,1613.5,0
2025-09-07,S05,P0125,62,32.27,0.0,2000.74,1
2025-09-08,S05,P0125,41,32.27,0.0,1323.07,0
2025-09-09,S05,P0125,38,32.27,0.0,1226.26,0
2025-09-10,S05,P0125,47,32.27,0.0,1516.69,0
2025-09-11,S05,P0125,59,32.27,0.0,1903.93,1
2025-09-12,S05,P0125,52,32.27,0.0,1678.04,0
2025-09-13,S05,P0125,51,32.27,0.0,1645.77,0
2025-09-14,S05,P0125,51,32.27,0.0,1645.77,1
2025-09-15,S05,P0125,45,32.27,0.0,1452.15,0
2025-09-16,S05,P0125,57,32.27,0.0,1839.39,1
2025-09-17,S05,P0125,46,32.27,0.0,1484.42,1
2025-09-18,S05,P0125,44,32.27,0.0,1419.88,0
2025-09-19,S05,P0125,47,32.27,0.0,1516.69,0
2025-09-20,S05,P0125,61,32.27,0.0,1968.47,1
2025-09-21,S05,P0125,53,32.27,0.0,1710.31,1
2025-09-22,S05,P0125,39,32.27,0.0,1258.53,0
2025-09-23,S05,P0125,38,32.27,0.0,1226.26,1
2025-09-24,S05,P0125,59,32.27,0.0,1903.93,1
2025-09-25,S05,P0125,42,32.27,0.0,1355.34,0
2025-09-26,S05,P0125,59,32.27,0.0,1903.93,1
2025-09-27,S05,P0125,52,32.27,0.0,1678.04,0
2025-09-28,S05,P0125,49,32.27,0.0,1581.23,0
2025-09-29,S05,P0125,51,32.27,0.0,1645.77,0
2025-09-30,S05,P0125,51,32.27,0.0,1645.77,0
2025-10-01,S05,P0125,50,32.27,0.0,1613.5,0
2025-10-02,S05,P0125,43,32.27,0.0,1387.61,0
2025-10-03,S05,P0125,51,32.27,0.0,1645.77,1
2025-10-04,S05,P0125,71,32.27,0.0,2291.17,1
2025-10-05,S05,P0125,74,32.27,0.0,2387.98,1
2025-10-06,S05,P0125,40,32.27,0.0,1290.8,0
2025-10-07,S05,P0125,59,32.27,0.0,1903.93,1
2025-10-08,S05,P0125,39,32.27,0.0,1258.53,0
2025-10-09,S05,P0125,45,32.27,0.0,1452.15,0
2025-10-10,S05,P0125,59,32.27,0.0,1903.93,1
2025-10-11,S05,P0125,69,32.27,0.0,2226.63,1
2025-10-12,S05,P0125,63,32.27,0.0,2033.01,1
2025-10-13,S05,P0125,60,32.27,0.0,1936.2,1
2025-10-14,S05,P0125,61,32.27,0.0,1968.47,1
2025-10-15,S05,P0125,48,32.27,0.0,1548.96,0
2025-10-16,S05,P0125,41,32.27,0.0,1323.07,0
2025-10-17,S05,P0125,54,32.27,0.0,1742.58,0
2025-10-18,S05,P0125,74,32.27,0.0,2387.98,1
2025-10-19,S05,P0125,59,32.27,0.0,1903.93,1
2025-10-20,S05,P0125,60,32.27,0.0,1936.2,1
2025-10-21,S05,P0125,50,32.27,0.0,1613.5,0
2025-10-22,S05,P0125,53,32.27,0.0,1710.31,0
2025-10-23,S05,P0125,44,32.27,0.0,1419.88,0
2025-10-24,S05,P0125,56,32.27,0.0,1807.12,1
2025-10-25,S05,P0125,73,32.27,0.0,2355.71,1
2025-10-26,S05,P0125,47,32.27,0.0,1516.69,0
2025-10-27,S05,P0125,52,32.27,0.0,1678.04,1
2025-10-28,S05,P0125,51,32.27,0.0,1645.77,0
2025-10-29,S05,P0125,47,32.27,0.0,1516.69,0
2025-10-30,S05,P0125,47,32.27,0.0,1516.69,0
2025-10-31,S05,P0125,47,32.27,0.0,1516.69,0
2025-11-01,S05,P0125,55,32.27,0.0,1774.85,0
2025-11-02,S05,P0125,51,32.27,0.0,1645.77,0
2025-11-03,S05,P0125,59,32.27,0.0,1903.93,1
2025-11-04,S05,P0125,41,32.27,0.0,1323.07,0
2025-11-05,S05,P0125,53,32.27,0.0,1710.31,0
2025-11-06,S05,P0125,55,32.27,0.0,1774.85,0
2025-11-07,S05,P0125,56,32.27,0.0,1807.12,1
2025-11-08,S05,P0125,62,32.27,0.0,2000.74,1
2025-11-09,S05,P0125,53,32.27,0.0,1710.31,0
2025-11-10,S05,P0125,44,32.27,0.0,1419.88,0
2025-11-11,S05,P0125,55,32.27,0.0,1774.85,0
2025-11-12,S05,P0125,47,32.27,0.0,1516.69,0
2025-11-13,S05,P0125,59,32.27,0.0,1903.93,1
2025-11-14,S05,P0125,38,32.27,0.0,1226.26,0
2025-11-15,S05,P0125,58,32.27,0.0,1871.66,1
2025-11-16,S05,P0125,52,32.27,0.0,1678.04,0
2025-11-17,S05,P0125,46,32.27,0.0,1484.42,0
2025-11-18,S05,P0125,45,32.27,0.0,1452.15,0
2025-11-19,S05,P0125,55,32.27,0.0,1774.85,0
2025-11-20,S05,P0125,58,32.27,0.0,1871.66,1
2025-11-21,S05,P0125,48,32.27,0.0,1548.96,0
2025-11-22,S05,P0125,50,32.27,0.0,1613.5,0
2025-11-23,S05,P0125,59,32.27,0.0,1903.93,1
2025-11-24,S05,P0125,54,32.27,0.0,1742.58,0
2025-11-25,S05,P0125,47,32.27,0.0,1516.69,0
2025-11-26,S05,P0125,55,32.27,0.0,1774.85,0
2025-11-27,S05,P0125,54,32.27,0.0,1742.58,0
2025-11-28,S05,P0125,58,32.27,0.0,1871.66,1
2025-11-29,S05,P0125,51,32.27,0.0,1645.77,0
2025-11-30,S05,P0125,54,32.27,0.0,1742.58,0
2025-12-01,S05,P0125,39,32.27,0.0,1258.53,0
