po_id,order_date,store_id,supplier_id,status,total_units,total_cost
PO13742,2025-01-06,S05,SUP007,Received,87,1694.76
PO13743,2025-01-10,S05,SUP002,Received,104,2373.28
PO13744,2025-01-13,S05,SUP007,Received,93,1811.64
PO13745,2025-01-16,S05,SUP007,Received,84,1636.32
PO13746,2025-01-19,S05,SUP007,Received,97,1889.56
PO13747,2025-01-22,S05,SUP007,Received,90,1753.2
PO13748,2025-01-25,S05,SUP007,Received,94,1831.12
PO13749,2025-01-28,S05,SUP007,Received,105,2045.4
PO13750,2025-01-31,S05,SUP002,Received,92,2099.44
PO13751,2025-02-03,S05,SUP007,Received,102,1986.96
PO13752,2025-02-06,S05,SUP002,Received,90,2053.8
PO13753,2025-02-09,S05,SUP005,Received,115,2469.05
PO13754,2025-02-12,S05,SUP002,Received,95,2167.9
PO13755,2025-02-15,S05,SUP002,Received,110,2510.2
PO13756,2025-02-18,S05,SUP005,Received,95,2039.65
PO13757,2025-02-21,S05,SUP005,Received,105,2254.35
PO13758,2025-02-24,S05,SUP005,Received,115,2469.05
PO13759,2025-02-27,S05,SUP005,Received,86,1846.42
PO13760,2025-03-02,S05,SUP002,Received,112,2555.84
PO13761,2025-03-05,S05,SUP002,Received,108,2464.56
PO13762,2025-03-08,S05,SUP002,Received,101,2304.82
PO13763,2025-03-11,S05,SUP005,Received,106,2275.82
PO13764,2025-03-14,S05,SUP005,Received,104,2232.88
PO13765,2025-03-16,S05,SUP005,Received,85,1824.95
PO13766,2025-03-19,S05,SUP002,Received,92,2099.44
PO13767,2025-03-22,S05,SUP005,Received,97,2082.59
PO13768,2025-03-25,S05,SUP007,Received,114,2220.72
PO13769,2025-03-28,S05,SUP005,Received,102,2189.94
PO13770,2025-03-31,S05,SUP007,Received,116,2259.68
PO13771,2025-04-03,S05,SUP005,Received,89,1910.83
PO13772,2025-04-06,S05,SUP007,Received,106,2064.88
PO13773,2025-04-09,S05,SUP007,Received,106,2064.88
PO13774,2025-04-12,S05,SUP002,Received,104,2373.28
PO13775,2025-04-15,S05,SUP005,Received,87,1867.89
PO13776,2025-04-18,S05,SUP005,Received,106,2275.82
PO13777,2025-04-21,S05,SUP002,Received,111,2533.02
PO13778,2025-04-24,S05,SUP002,Received,90,2053.8
PO13779,2025-04-27,S05,SUP002,Received,99,2259.18
PO13780,2025-05-01,S05,SUP007,Received,109,2123.32
PO13781,2025-05-04,S05,SUP002,Received,124,2829.68
PO13782,2025-05-07,S05,SUP002,Received,100,2282.0
PO13783,2025-05-10,S05,SUP005,Received,115,2469.05
PO13784,2025-05-13,S05,SUP002,Received,84,1916.88
PO13785,2025-05-16,S05,SUP005,Received,87,1867.89
PO13786,2025-05-19,S05,SUP007,Received,105,2045.4
PO13787,2025-05-23,S05,SUP007,Received,113,2201.24
PO13788,2025-05-26,S05,SUP005,Received,99,2125.53
PO13789,2025-05-29,S05,SUP002,Received,99,2259.18
PO13790,2025-06-01,S05,SUP005,Received,95,2039.65
PO13791,2025-06-04,S05,SUP002,Received,96,2190.72
PO13792,2025-06-07,S05,SUP007,Received,100,1948.0
PO13793,2025-06-10,S05,SUP007,Received,86,1675.28
PO13794,2025-06-13,S05,SUP005,Received,87,1867.89
PO13795,2025-06-16,S05,SUP007,Received,92,1792.16
PO13796,2025-06-20,S05,SUP002,Received,113,2578.66
PO13797,2025-06-23,S05,SUP002,Received,94,2145.08
PO13798,2025-06-27,S05,SUP002,Received,109,2487.38
PO13799,2025-06-30,S05,SUP007,Received,89,1733.72
PO13800,2025-07-03,S05,SUP002,Received,85,1939.7
PO13801,2025-07-07,S05,SUP002,Received,93,2122.26
PO13802,2025-07-11,S05,SUP007,Received,106,2064.88
PO13803,2025-07-14,S05,SUP005,Received,89,1910.83
PO13804,2025-07-18,S05,SUP005,Received,109,2340.23
PO13805,2025-07-22,S05,SUP007,Received,102,1986.96
PO13806,2025-07-25,S05,SUP007,Received,96,1870.08
PO13807,2025-07-28,S05,SUP005,Received,92,1975.24
PO13808,2025-08-01,S05,SUP005,Received,98,2104.06
PO13809,2025-08-04,S05,SUP005,Received,87,1867.89
PO13810,2025-08-08,S05,SUP007,Received,101,1967.48
PO13811,2025-08-11,S05,SUP005,Received,100,2147.0
PO13812,2025-08-15,S05,SUP002,Received,84,1916.88
PO13813,2025-08-19,S05,SUP007,Received,104,2025.92
PO13814,2025-08-24,S05,SUP002,Received,108,2464.56
PO13815,2025-08-28,S05,SUP002,Received,107,2441.74
PO13816,2025-09-01,S05,SUP007,Received,96,1870.08
PO13817,2025-09-05,S05,SUP005,Received,85,1824.95
PO13818,2025-09-08,S05,SUP005,Received,98,2104.06
PO13819,2025-09-12,S05,SUP005,Received,93,1996.71
PO13820,2025-09-16,S05,SUP005,Received,104,2232.88
PO13821,2025-09-20,S05,SUP007,Received,93,1811.64
PO13822,2025-09-24,S05,SUP002,Received,109,2487.38
PO13823,2025-09-27,S05,SUP007,Received,86,1675.28
PO13824,2025-10-01,S05,SUP005,Received,108,2318.76
PO13825,2025-10-04,S05,SUP002,Received,102,2327.64
PO13826,2025-10-08,S05,SUP007,Received,89,1733.72
PO13827,2025-10-11,S05,SUP005,Received,92,1975.24
PO13828,2025-10-14,S05,SUP005,Received,92,1975.24
PO13829,2025-10-18,S05,SUP002,Received,89,2030.98
PO13830,2025-10-21,S05,SUP002,Received,86,1962.52
PO13831,2025-10-25,S05,SUP005,Received,104,2232.88
PO13832,2025-10-30,S05,SUP005,Received,112,2404.64
PO13833,2025-11-02,S05,SUP002,Received,94,2145.08
PO13834,2025-11-06,S05,SUP002,Received,104,2373.28
PO13835,2025-11-10,S05,SUP005,Received,102,2189.94
PO13836,2025-11-14,S05,SUP005,Received,100,2147.0
PO13837,2025-11-17,S05,SUP007,Received,85,1655.8
PO13838,2025-11-21,S05,SUP002,Received,94,2145.08
PO13839,2025-11-24,S05,SUP007,Received,85,1655.8
PO13840,2025-11-28,S05,SUP007,Received,104,2025.92
PO13841,2025-12-01,S05,SUP002,Received,86,1962.52
PO13842,2025-12-04,S05,SUP002,Received,91,2076.62
PO13843,2025-12-08,S05,SUP007,Received,107,2084.36
PO13844,2025-12-12,S05,SUP002,Received,86,1962.52
PO13845,2025-12-15,S05,SUP007,Received,93,1811.64
PO13846,2025-12-19,S05,SUP005,Received,101,2168.47
PO13847,2025-12-22,S05,SUP002,Received,88,2008.16
PO13848,2025-12-26,S05,SUP005,Received,101,2168.47
PO13849,2025-12-29,S05,SUP005,Received,94,2018.18
PO13850,2025-01-06,S05,SUP004,Received,431,8620.0
PO13851,2025-01-22,S05,SUP004,Received,431,8620.0
PO13852,2025-02-05,S05,SUP004,Received,431,8620.0
PO13853,2025-02-20,S05,SUP002,Received,448,10205.44
PO13854,2025-03-07,S05,SUP004,Received,446,8920.0
PO13855,2025-03-22,S05,SUP001,Received,441,9463.86
PO13856,2025-04-05,S05,SUP001,Received,436,9356.56
PO13857,2025-04-20,S05,SUP004,Received,442,8840.0
PO13858,2025-05-05,S05,SUP004,Received,444,8880.0
PO13859,2025-05-19,S05,SUP004,Received,431,8620.0
PO13860,2025-06-01,S05,SUP002,Received,437,9954.86
PO13861,2025-06-17,S05,SUP004,Received,436,8720.0
PO13862,2025-07-04,S05,SUP001,Received,441,9463.86
PO13863,2025-07-21,S05,SUP001,Received,440,9442.4
PO13864,2025-08-08,S05,SUP001,Received,437,9378.02
PO13865,2025-08-25,S05,SUP004,Received,435,8700.0
PO13866,2025-09-12,S05,SUP002,Received,445,10137.1
PO13867,2025-09-30,S05,SUP002,Received,428,9749.84
PO13868,2025-10-18,S05,SUP001,Received,437,9378.02
PO13869,2025-11-07,S05,SUP002,Received,437,9954.86
PO13870,2025-11-26,S05,SUP002,Received,441,10045.98
PO13871,2025-12-16,S05,SUP001,Received,445,9549.7
PO13872,2025-01-26,S05,SUP009,Received,261,3463.47
PO13873,2025-03-09,S05,SUP006,Received,258,3996.42
PO13874,2025-04-20,S05,SUP006,Received,261,4042.89
PO13875,2025-05-30,S05,SUP006,Received,262,4058.38
PO13876,2025-07-14,S05,SUP009,Received,261,3463.47
PO13877,2025-09-05,S05,SUP004,Received,260,4396.6
PO13878,2025-11-04,S05,SUP004,Received,258,4362.78
PO13879,2025-12-26,S05,SUP009,Received,259,3436.93
PO13880,2025-01-03,S05,SUP004,Received,242,2635.38
PO13881,2025-01-10,S05,SUP004,Received,229,2493.81
PO13882,2025-01-17,S05,SUP004,Received,222,2417.58
PO13883,2025-01-24,S05,SUP004,Received,221,2406.69
PO13884,2025-01-30,S05,SUP004,Received,221,2406.69
PO13885,2025-02-05,S05,SUP004,Received,208,2265.12
PO13886,2025-02-11,S05,SUP004,Received,221,2406.69
PO13887,2025-02-17,S05,SUP004,Received,230,2504.7
PO13888,2025-02-23,S05,SUP004,Received,232,2526.48
PO13889,2025-03-01,S05,SUP004,Received,216,2352.24
PO13890,2025-03-08,S05,SUP004,Received,231,2515.59
PO13891,2025-03-14,S05,SUP004,Received,229,2493.81
PO13892,2025-03-20,S05,SUP004,Received,240,2613.6
PO13893,2025-03-26,S05,SUP004,Received,206,2243.34
PO13894,2025-04-01,S05,SUP004,Received,215,2341.35
PO13895,2025-04-07,S05,SUP004,Received,234,2548.26
PO13896,2025-04-13,S05,SUP004,Received,229,2493.81
PO13897,2025-04-19,S05,SUP004,Received,208,2265.12
PO13898,2025-04-25,S05,SUP004,Received,215,2341.35
PO13899,2025-05-01,S05,SUP004,Received,246,2678.94
PO13900,2025-05-07,S05,SUP004,Received,234,2548.26
PO13901,2025-05-13,S05,SUP004,Received,216,2352.24
PO13902,2025-05-20,S05,SUP004,Received,235,2559.15
PO13903,2025-05-26,S05,SUP004,Received,224,2439.36
PO13904,2025-06-01,S05,SUP004,Received,216,2352.24
PO13905,2025-06-07,S05,SUP004,Received,215,2341.35
PO13906,2025-06-14,S05,SUP004,Received,223,2428.47
PO13907,2025-06-20,S05,SUP004,Received,212,2308.68
PO13908,2025-06-26,S05,SUP004,Received,212,2308.68
PO13909,2025-07-02,S05,SUP004,Received,205,2232.45
PO13910,2025-07-08,S05,SUP004,Received,213,2319.57
PO13911,2025-07-15,S05,SUP004,Received,231,2515.59
PO13912,2025-07-22,S05,SUP004,Received,205,2232.45
PO13913,2025-07-28,S05,SUP004,Received,209,2276.01
PO13914,2025-08-04,S05,SUP004,Received,214,2330.46
PO13915,2025-08-11,S05,SUP004,Received,213,2319.57
PO13916,2025-08-19,S05,SUP004,Received,222,2417.58
PO13917,2025-08-27,S05,SUP004,Received,238,2591.82
PO13918,2025-09-03,S05,SUP004,Received,224,2439.36
PO13919,2025-09-08,S05,SUP004,Received,223,2428.47
PO13920,2025-09-16,S05,SUP004,Received,205,2232.45
PO13921,2025-09-24,S05,SUP004,Received,214,2330.46
PO13922,2025-10-02,S05,SUP004,Received,230,2504.7
PO13923,2025-10-11,S05,SUP004,Received,233,2537.37
PO13924,2025-10-19,S05,SUP004,Received,225,2450.25
PO13925,2025-10-26,S05,SUP004,Received,218,2374.02
PO13926,2025-11-03,S05,SUP004,Received,230,2504.7
PO13927,2025-11-12,S05,SUP004,Received,227,2472.03
PO13928,2025-11-19,S05,SUP004,Received,209,2276.01
PO13929,2025-11-27,S05,SUP004,Received,238,2591.82
PO13930,2025-12-05,S05,SUP004,Received,232,2526.48
PO13931,2025-12-13,S05,SUP004,Received,230,2504.7
PO13932,2025-12-20,S05,SUP004,Received,236,2570.04
PO13933,2025-12-27,S05,SUP004,Received,218,2374.02
PO13934,2025-01-08,S05,SUP004,Received,413,5084.03
PO13935,2025-01-29,S05,SUP004,Received,433,5330.23
PO13936,2025-02-17,S05,SUP005,Received,408,5214.24
PO13937,2025-03-08,S05,SUP005,Received,423,5405.94
PO13938,2025-03-27,S05,SUP004,Received,430,5293.3
PO13939,2025-04-14,S05,SUP004,Received,419,5157.89
PO13940,2025-05-05,S05,SUP004,Received,417,5133.27
PO13941,2025-05-24,S05,SUP005,Received,430,5495.4
PO13942,2025-06-15,S05,SUP005,Received,423,5405.94
PO13943,2025-07-06,S05,SUP004,Received,415,5108.65
PO13944,2025-07-29,S05,SUP004,Received,421,5182.51
PO13945,2025-08-20,S05,SUP004,Received,423,5207.13
PO13946,2025-09-14,S05,SUP004,Received,422,5194.82
PO13947,2025-10-09,S05,SUP005,Received,423,5405.94
PO13948,2025-11-03,S05,SUP004,Received,409,5034.79
PO13949,2025-11-28,S05,SUP005,Received,422,5393.16
PO13950,2025-12-21,S05,SUP004,Received,415,5108.65
PO13951,2025-01-05,S05,SUP009,Received,319,8440.74
PO13952,2025-01-17,S05,SUP007,Received,319,7212.59
PO13953,2025-01-30,S05,SUP009,Received,310,8202.6
PO13954,2025-02-10,S05,SUP009,Received,319,8440.74
PO13955,2025-02-22,S05,SUP010,Received,319,7569.87
PO13956,2025-03-05,S05,SUP009,Received,319,8440.74
PO13957,2025-03-16,S05,SUP007,Received,316,7144.76
PO13958,2025-03-26,S05,SUP007,Received,308,6963.88
PO13959,2025-04-06,S05,SUP010,Received,318,7546.14
PO13960,2025-04-16,S05,SUP009,Received,311,8229.06
PO13961,2025-04-26,S05,SUP007,Received,311,7031.71
PO13962,2025-05-06,S05,SUP010,Received,309,7332.57
PO13963,2025-05-17,S05,SUP007,Received,319,7212.59
PO13964,2025-05-28,S05,SUP010,Received,315,7474.95
PO13965,2025-06-08,S05,SUP010,Received,319,7569.87
PO13966,2025-06-21,S05,SUP009,Received,319,8440.74
PO13967,2025-07-04,S05,SUP007,Received,319,7212.59
PO13968,2025-07-16,S05,SUP007,Received,319,7212.59
PO13969,2025-07-30,S05,SUP010,Received,319,7569.87
PO13970,2025-08-12,S05,SUP010,Received,319,7569.87
PO13971,2025-08-25,S05,SUP009,Received,310,8202.6
PO13972,2025-09-07,S05,SUP010,Received,316,7498.68
PO13973,2025-09-22,S05,SUP007,Received,319,7212.59
PO13974,2025-10-07,S05,SUP007,Received,319,7212.59
PO13975,2025-10-21,S05,SUP009,Received,319,8440.74
PO13976,2025-11-05,S05,SUP010,Received,318,7546.14
PO13977,2025-11-18,S05,SUP010,Received,315,7474.95
PO13978,2025-12-02,S05,SUP007,Received,319,7212.59
PO13979,2025-12-15,S05,SUP007,Received,318,7189.98
PO13980,2025-12-27,S05,SUP007,Received,319,7212.59
PO13981,2025-01-04,S05,SUP005,Received,374,8085.88
PO13982,2025-01-15,S05,SUP010,Received,377,7917.0
PO13983,2025-01-26,S05,SUP010,Received,376,7896.0
PO13984,2025-02-05,S05,SUP010,Received,361,7581.0
PO13985,2025-02-15,S05,SUP010,Received,390,8190.0
PO13986,2025-02-26,S05,SUP010,Received,377,7917.0
PO13987,2025-03-08,S05,SUP010,Received,368,7728.0
PO13988,2025-03-18,S05,SUP005,Received,376,8129.12
PO13989,2025-03-28,S05,SUP010,Received,374,7854.0
PO13990,2025-04-07,S05,SUP010,Received,383,8043.0
PO13991,2025-04-17,S05,SUP009,Received,376,9588.0
PO13992,2025-04-27,S05,SUP005,Received,377,8150.74
PO13993,2025-05-06,S05,SUP005,Received,361,7804.82
PO13994,2025-05-16,S05,SUP009,Received,376,9588.0
PO13995,2025-05-27,S05,SUP010,Received,370,7770.0
PO13996,2025-06-07,S05,SUP010,Received,374,7854.0
PO13997,2025-06-20,S05,SUP005,Received,371,8021.02
PO13998,2025-07-01,S05,SUP005,Received,370,7999.4
PO13999,2025-07-12,S05,SUP010,Received,378,7938.0
PO14000,2025-07-23,S05,SUP005,Received,364,7869.68
PO14001,2025-08-05,S05,SUP010,Received,376,7896.0
PO14002,2025-08-17,S05,SUP010,Received,369,7749.0
PO14003,2025-08-31,S05,SUP009,Received,388,9894.0
PO14004,2025-09-13,S05,SUP010,Received,375,7875.0
PO14005,2025-09-26,S05,SUP010,Received,366,7686.0
PO14006,2025-10-09,S05,SUP009,Received,374,9537.0
PO14007,2025-10-22,S05,SUP009,Received,368,9384.0
PO14008,2025-11-04,S05,SUP010,Received,386,8106.0
PO14009,2025-11-17,S05,SUP010,Received,365,7665.0
PO14010,2025-11-30,S05,SUP010,Received,390,8190.0
PO14011,2025-12-13,S05,SUP010,Received,395,8295.0
PO14012,2025-12-25,S05,SUP010,Received,365,7665.0
PO14013,2025-01-01,S05,SUP003,Received,63,1156.05
PO14014,2025-01-02,S05,SUP003,Received,31,568.85
PO14015,2025-01-04,S05,SUP003,Received,61,1119.35
PO14016,2025-01-05,S05,SUP003,Received,41,752.35
PO14017,2025-01-07,S05,SUP003,Received,48,880.8
PO14018,2025-01-09,S05,SUP003,Received,62,1137.7
PO14019,2025-01-10,S05,SUP003,Received,29,532.15
PO14020,2025-01-11,S05,SUP003,Received,33,605.55
PO14021,2025-01-12,S05,SUP003,Received,34,623.9
PO14022,2025-01-13,S05,SUP003,Received,31,568.85
PO14023,2025-01-15,S05,SUP003,Received,57,1045.95
PO14024,2025-01-17,S05,SUP003,Received,57,1045.95
PO14025,2025-01-18,S05,SUP003,Received,57,1045.95
PO14026,2025-01-20,S05,SUP003,Received,51,935.85
PO14027,2025-01-21,S05,SUP003,Received,33,605.55
PO14028,2025-01-23,S05,SUP003,Received,52,954.2
PO14029,2025-01-25,S05,SUP003,Received,68,1247.8
PO14030,2025-01-26,S05,SUP003,Received,46,844.1
PO14031,2025-01-27,S05,SUP003,Received,37,678.95
PO14032,2025-01-28,S05,SUP003,Received,38,697.3
PO14033,2025-01-29,S05,SUP003,Received,45,825.75
PO14034,2025-01-31,S05,SUP003,Received,62,1137.7
PO14035,2025-02-01,S05,SUP003,Received,35,642.25
PO14036,2025-02-02,S05,SUP003,Received,38,697.3
PO14037,2025-02-03,S05,SUP003,Received,37,678.95
PO14038,2025-02-04,S05,SUP003,Received,40,734.0
PO14039,2025-02-05,S05,SUP003,Received,40,734.0
PO14040,2025-02-07,S05,SUP003,Received,56,1027.6
PO14041,2025-02-08,S05,SUP003,Received,37,678.95
PO14042,2025-02-09,S05,SUP003,Received,35,642.25
PO14043,2025-02-10,S05,SUP003,Received,40,734.0
PO14044,2025-02-11,S05,SUP003,Received,47,862.45
PO14045,2025-02-12,S05,SUP003,Received,33,605.55
PO14046,2025-02-13,S05,SUP003,Received,42,770.7
PO14047,2025-02-15,S05,SUP003,Received,68,1247.8
PO14048,2025-02-16,S05,SUP003,Received,39,715.65
PO14049,2025-02-17,S05,SUP003,Received,32,587.2
PO14050,2025-02-18,S05,SUP003,Received,33,605.55
PO14051,2025-02-19,S05,SUP003,Received,36,660.6
PO14052,2025-02-20,S05,SUP003,Received,47,862.45
PO14053,2025-02-22,S05,SUP003,Received,62,1137.7
PO14054,2025-02-23,S05,SUP003,Received,50,917.5
PO14055,2025-02-24,S05,SUP003,Received,38,697.3
PO14056,2025-02-25,S05,SUP003,Received,40,734.0
PO14057,2025-02-26,S05,SUP003,Received,35,642.25
PO14058,2025-02-27,S05,SUP003,Received,41,752.35
PO14059,2025-02-28,S05,SUP003,Received,49,899.15
PO14060,2025-03-01,S05,SUP003,Received,42,770.7
PO14061,2025-03-02,S05,SUP003,Received,47,862.45
PO14062,2025-03-03,S05,SUP003,Received,30,550.5
PO14063,2025-03-04,S05,SUP003,Received,36,660.6
PO14064,2025-03-05,S05,SUP003,Received,30,550.5
PO14065,2025-03-06,S05,SUP003,Received,39,715.65
PO14066,2025-03-07,S05,SUP003,Received,33,605.55
PO14067,2025-03-08,S05,SUP003,Received,47,862.45
PO14068,2025-03-09,S05,SUP003,Received,60,1101.0
PO14069,2025-03-10,S05,SUP003,Received,35,642.25
PO14070,2025-03-11,S05,SUP003,Received,33,605.55
PO14071,2025-03-12,S05,SUP003,Received,42,770.7
PO14072,2025-03-14,S05,SUP003,Received,68,1247.8
PO14073,2025-03-15,S05,SUP003,Received,56,1027.6
PO14074,2025-03-16,S05,SUP003,Received,42,770.7
PO14075,2025-03-17,S05,SUP003,Received,30,550.5
PO14076,2025-03-18,S05,SUP003,Received,37,678.95
PO14077,2025-03-19,S05,SUP003,Received,38,697.3
PO14078,2025-03-20,S05,SUP003,Received,39,715.65
PO14079,2025-03-21,S05,SUP003,Received,30,550.5
PO14080,2025-03-22,S05,SUP003,Received,44,807.4
PO14081,2025-03-23,S05,SUP003,Received,56,1027.6
PO14082,2025-03-24,S05,SUP003,Received,29,532.15
PO14083,2025-03-25,S05,SUP003,Received,32,587.2
PO14084,2025-03-26,S05,SUP003,Received,32,587.2
PO14085,2025-03-27,S05,SUP003,Received,39,715.65
PO14086,2025-03-28,S05,SUP003,Received,43,789.05
PO14087,2025-03-29,S05,SUP003,Received,46,844.1
PO14088,2025-03-30,S05,SUP003,Received,47,862.45
PO14089,2025-03-31,S05,SUP003,Received,41,752.35
PO14090,2025-04-01,S05,SUP003,Received,40,734.0
PO14091,2025-04-02,S05,SUP003,Received,40,734.0
PO14092,2025-04-03,S05,SUP003,Received,29,532.15
PO14093,2025-04-04,S05,SUP003,Received,42,770.7
PO14094,2025-04-05,S05,SUP003,Received,31,568.85
PO14095,2025-04-06,S05,SUP003,Received,43,789.05
PO14096,2025-04-07,S05,SUP003,Received,36,660.6
PO14097,2025-04-08,S05,SUP003,Received,37,678.95
PO14098,2025-04-09,S05,SUP003,Received,39,715.65
PO14099,2025-04-10,S05,SUP003,Received,41,752.35
PO14100,2025-04-11,S05,SUP003,Received,30,550.5
PO14101,2025-04-12,S05,SUP003,Received,48,880.8
PO14102,2025-04-13,S05,SUP003,Received,37,678.95
PO14103,2025-04-14,S05,SUP003,Received,46,844.1
PO14104,2025-04-16,S05,SUP003,Received,64,1174.4
PO14105,2025-04-17,S05,SUP003,Received,31,568.85
PO14106,2025-04-18,S05,SUP003,Received,30,550.5
PO14107,2025-04-19,S05,SUP003,Received,38,697.3
PO14108,2025-04-20,S05,SUP003,Received,50,917.5
PO14109,2025-04-22,S05,SUP003,Received,59,1082.65
PO14110,2025-04-23,S05,SUP003,Received,37,678.95
PO14111,2025-04-25,S05,SUP003,Received,62,1137.7
PO14112,2025-04-26,S05,SUP003,Received,48,880.8
PO14113,2025-04-27,S05,SUP003,Received,49,899.15
PO14114,2025-04-29,S05,SUP003,Received,60,1101.0
PO14115,2025-04-30,S05,SUP003,Received,34,623.9
PO14116,2025-05-02,S05,SUP003,Received,66,1211.1
PO14117,2025-05-03,S05,SUP003,Received,39,715.65
PO14118,2025-05-04,S05,SUP003,Received,49,899.15
PO14119,2025-05-05,S05,SUP003,Received,34,623.9
PO14120,2025-05-06,S05,SUP003,Received,41,752.35
PO14121,2025-05-07,S05,SUP003,Received,37,678.95
PO14122,2025-05-08,S05,SUP003,Received,30,550.5
PO14123,2025-05-09,S05,SUP003,Received,34,623.9
PO14124,2025-05-10,S05,SUP003,Received,52,954.2
PO14125,2025-05-11,S05,SUP003,Received,42,770.7
PO14126,2025-05-12,S05,SUP003,Received,31,568.85
PO14127,2025-05-13,S05,SUP003,Received,40,734.0
PO14128,2025-05-14,S05,SUP003,Received,31,568.85
PO14129,2025-05-15,S05,SUP003,Received,36,660.6
PO14130,2025-05-16,S05,SUP003,Received,32,587.2
PO14131,2025-05-17,S05,SUP003,Received,38,697.3
PO14132,2025-05-18,S05,SUP003,Received,55,1009.25
PO14133,2025-05-19,S05,SUP003,Received,31,568.85
PO14134,2025-05-21,S05,SUP003,Received,62,1137.7
PO14135,2025-05-22,S05,SUP003,Received,42,770.7
PO14136,2025-05-23,S05,SUP003,Received,36,660.6
PO14137,2025-05-24,S05,SUP003,Received,42,770.7
PO14138,2025-05-25,S05,SUP003,Received,33,605.55
PO14139,2025-05-26,S05,SUP003,Received,29,532.15
PO14140,2025-05-27,S05,SUP003,Received,41,752.35
PO14141,2025-05-28,S05,SUP003,Received,29,532.15
PO14142,2025-05-29,S05,SUP003,Received,30,550.5
PO14143,2025-05-30,S05,SUP003,Received,37,678.95
PO14144,2025-05-31,S05,SUP003,Received,35,642.25
PO14145,2025-06-01,S05,SUP003,Received,39,715.65
PO14146,2025-06-02,S05,SUP003,Received,30,550.5
PO14147,2025-06-04,S05,SUP003,Received,56,1027.6
PO14148,2025-06-05,S05,SUP003,Received,29,532.15
PO14149,2025-06-07,S05,SUP003,Received,58,1064.3
PO14150,2025-06-08,S05,SUP003,Received,32,587.2
PO14151,2025-06-10,S05,SUP003,Received,54,990.9
PO14152,2025-06-11,S05,SUP003,Received,30,550.5
PO14153,2025-06-12,S05,SUP003,Received,31,568.85
PO14154,2025-06-13,S05,SUP003,Received,35,642.25
PO14155,2025-06-14,S05,SUP003,Received,29,532.15
PO14156,2025-06-15,S05,SUP003,Received,37,678.95
PO14157,2025-06-16,S05,SUP003,Received,33,605.55
PO14158,2025-06-18,S05,SUP003,Received,54,990.9
PO14159,2025-06-19,S05,SUP003,Received,45,825.75
PO14160,2025-06-21,S05,SUP003,Received,66,1211.1
PO14161,2025-06-22,S05,SUP003,Received,35,642.25
PO14162,2025-06-24,S05,SUP003,Received,53,972.55
PO14163,2025-06-25,S05,SUP003,Received,31,568.85
PO14164,2025-06-26,S05,SUP003,Received,33,605.55
PO14165,2025-06-27,S05,SUP003,Received,40,734.0
PO14166,2025-06-28,S05,SUP003,Received,38,697.3
PO14167,2025-06-29,S05,SUP003,Received,34,623.9
PO14168,2025-07-01,S05,SUP003,Received,59,1082.65
PO14169,2025-07-02,S05,SUP003,Received,30,550.5
PO14170,2025-07-04,S05,SUP003,Received,50,917.5
PO14171,2025-07-05,S05,SUP003,Received,35,642.25
PO14172,2025-07-06,S05,SUP003,Received,42,770.7
PO14173,2025-07-07,S05,SUP003,Received,34,623.9
PO14174,2025-07-08,S05,SUP003,Received,34,623.9
PO14175,2025-07-09,S05,SUP003,Received,29,532.15
PO14176,2025-07-10,S05,SUP003,Received,33,605.55
PO14177,2025-07-12,S05,SUP003,Received,61,1119.35
PO14178,2025-07-13,S05,SUP003,Received,39,715.65
PO14179,2025-07-14,S05,SUP003,Received,36,660.6
PO14180,2025-07-15,S05,SUP003,Received,30,550.5
PO14181,2025-07-17,S05,SUP003,Received,61,1119.35
PO14182,2025-07-18,S05,SUP003,Received,35,642.25
PO14183,2025-07-19,S05,SUP003,Received,32,587.2
PO14184,2025-07-20,S05,SUP003,Received,43,789.05
PO14185,2025-07-22,S05,SUP003,Received,51,935.85
PO14186,2025-07-23,S05,SUP003,Received,30,550.5
PO14187,2025-07-24,S05,SUP003,Received,29,532.15
PO14188,2025-07-26,S05,SUP003,Received,59,1082.65
PO14189,2025-07-27,S05,SUP003,Received,44,807.4
PO14190,2025-07-28,S05,SUP003,Received,33,605.55
PO14191,2025-07-30,S05,SUP003,Received,51,935.85
PO14192,2025-07-31,S05,SUP003,Received,30,550.5
PO14193,2025-08-02,S05,SUP003,Received,62,1137.7
PO14194,2025-08-03,S05,SUP003,Received,35,642.25
PO14195,2025-08-05,S05,SUP003,Received,57,1045.95
PO14196,2025-08-07,S05,SUP003,Received,48,880.8
PO14197,2025-08-09,S05,SUP003,Received,54,990.9
PO14198,2025-08-11,S05,SUP003,Received,47,862.45
PO14199,2025-08-13,S05,SUP003,Received,61,1119.35
PO14200,2025-08-15,S05,SUP003,Received,53,972.55
PO14201,2025-08-16,S05,SUP003,Received,45,825.75
PO14202,2025-08-17,S05,SUP003,Received,29,532.15
PO14203,2025-08-19,S05,SUP003,Received,55,1009.25
PO14204,2025-08-20,S05,SUP003,Received,31,568.85
PO14205,2025-08-21,S05,SUP003,Received,31,568.85
PO14206,2025-08-22,S05,SUP003,Received,30,550.5
PO14207,2025-08-23,S05,SUP003,Received,33,605.55
PO14208,2025-08-24,S05,SUP003,Received,31,568.85
PO14209,2025-08-26,S05,SUP003,Received,46,844.1
PO14210,2025-08-27,S05,SUP003,Received,35,642.25
PO14211,2025-08-29,S05,SUP003,Received,52,954.2
PO14212,2025-08-30,S05,SUP003,Received,31,568.85
