date,store_id,product_id,sales_lag_1,sales_lag_7,rolling_7d_demand,closing_stock,promo_flag,stockout_within_3_days,reorder_point,max_stock
2025-11-25,S05,P0095,16.0,21.0,21.0,197,0,0,38,260
2025-11-26,S05,P0095,26.0,22.0,21.714285714285715,176,0,0,38,260
2025-11-27,S05,P0095,21.0,17.0,21.571428571428573,150,0,0,38,260
2025-11-28,S05,P0095,26.0,23.0,22.857142857142858,130,0,0,38,260
2025-11-29,S05,P0095,20.0,27.0,22.428571428571427,111,0,0,38,260
2025-11-30,S05,P0095,19.0,21.0,21.285714285714285,79,0,0,38,260
2025-12-01,S05,P0095,32.0,16.0,22.857142857142858,65,0,0,38,260
2025-12-02,S05,P0095,14.0,26.0,22.571428571428573,51,0,0,38,260
2025-12-03,S05,P0095,14.0,21.0,20.857142857142858,260,0,0,38,260
2025-12-04,S05,P0095,21.0,26.0,20.857142857142858,225,0,0,38,260
2025-12-05,S05,P0095,35.0,20.0,22.142857142857142,205,0,0,38,260
2025-12-06,S05,P0095,20.0,19.0,22.142857142857142,179,0,0,38,260
2025-12-07,S05,P0095,26.0,32.0,23.142857142857142,150,0,0,38,260
2025-12-08,S05,P0095,29.0,14.0,22.714285714285715,121,0,0,38,260
2025-12-09,S05,P0095,29.0,14.0,24.857142857142858,100,0,0,38,260
2025-12-10,S05,P0095,21.0,21.0,25.857142857142858,71,0,0,38,260
2025-12-11,S05,P0095,29.0,35.0,27.0,55,0,0,38,260
2025-12-12,S05,P0095,16.0,20.0,24.285714285714285,260,0,0,38,260
2025-12-13,S05,P0095,21.0,26.0,24.428571428571427,229,0,0,38,260
2025-12-14,S05,P0095,31.0,29.0,25.142857142857142,206,0,0,38,260
2025-12-15,S05,P0095,23.0,29.0,24.285714285714285,182,0,0,38,260
2025-12-16,S05,P0095,24.0,21.0,23.571428571428573,159,0,0,38,260
2025-12-17,S05,P0095,23.0,29.0,23.857142857142858,133,0,0,38,260
2025-12-18,S05,P0095,26.0,16.0,23.428571428571427,115,0,0,38,260
2025-12-19,S05,P0095,18.0,21.0,23.714285714285715,100,0,0,38,260
2025-12-20,S05,P0095,15.0,31.0,22.857142857142858,75,0,0,38,260
2025-12-21,S05,P0095,25.0,23.0,22.0,42,0,0,38,260
2025-12-22,S05,P0095,33.0,24.0,23.428571428571427,260,0,0,38,260
2025-12-23,S05,P0095,18.0,23.0,22.571428571428573,238,0,0,38,260
2025-12-24,S05,P0095,22.0,26.0,22.428571428571427,220,0,0,38,260
2025-12-25,S05,P0095,18.0,18.0,21.285714285714285,198,0,0,38,260
2025-12-26,S05,P0095,22.0,15.0,21.857142857142858,176,0,0,38,260
2025-12-27,S05,P0095,22.0,25.0,22.857142857142858,150,0,0,38,260
2025-12-28,S05,P0095,26.0,33.0,23.0,122,0,0,38,260
2025-12-29,S05,P0095,28.0,18.0,22.285714285714285,103,0,0,38,260
2025-12-30,S05,P0095,19.0,22.0,22.428571428571427,81,0,0,38,260
2025-12-31,S05,P0095,22.0,18.0,22.428571428571427,60,0,0,38,260
2025-01-08,S05,P0096,15.0,10.0,10.428571428571429,62,0,0,42,123
2025-01-09,S05,P0096,8.0,10.0,10.142857142857142,48,0,0,42,123
2025-01-10,S05,P0096,14.0,7.0,10.714285714285714,44,0,0,42,123
2025-01-11,S05,P0096,4.0,8.0,10.285714285714286,123,0,0,42,123
2025-01-12,S05,P0096,14.0,15.0,11.142857142857142,115,0,0,42,123
2025-01-13,S05,P0096,8.0,8.0,10.142857142857142,104,0,0,42,123
2025-01-14,S05,P0096,11.0,15.0,10.571428571428571,90,0,0,42,123
2025-01-15,S05,P0096,14.0,8.0,10.428571428571429,74,0,0,42,123
2025-01-16,S05,P0096,16.0,14.0,11.571428571428571,63,0,0,42,123
2025-01-17,S05,P0096,11.0,4.0,11.142857142857142,54,0,0,42,123
2025-01-18,S05,P0096,9.0,14.0,11.857142857142858,123,0,0,42,123
2025-01-19,S05,P0096,18.0,8.0,12.428571428571429,115,0,0,42,123
2025-01-20,S05,P0096,8.0,11.0,12.428571428571429,105,0,0,42,123
2025-01-21,S05,P0096,10.0,14.0,12.285714285714286,98,0,0,42,123
2025-01-22,S05,P0096,7.0,16.0,11.285714285714286,88,0,0,42,123
2025-01-23,S05,P0096,10.0,11.0,10.428571428571429,75,0,0,42,123
2025-01-24,S05,P0096,13.0,9.0,10.714285714285714,58,0,0,42,123
2025-01-25,S05,P0096,17.0,18.0,11.857142857142858,44,0,0,42,123
2025-01-26,S05,P0096,14.0,8.0,11.285714285714286,123,0,0,42,123
2025-01-27,S05,P0096,25.0,10.0,13.714285714285714,110,0,0,42,123
2025-01-28,S05,P0096,13.0,7.0,14.142857142857142,99,0,0,42,123
2025-01-29,S05,P0096,11.0,10.0,14.714285714285714,87,0,0,42,123
2025-01-30,S05,P0096,12.0,13.0,15.0,75,0,0,42,123
2025-01-31,S05,P0096,12.0,17.0,14.857142857142858,65,0,0,42,123
2025-02-01,S05,P0096,10.0,14.0,13.857142857142858,53,0,0,42,123
2025-02-02,S05,P0096,12.0,25.0,13.571428571428571,123,0,0,42,123
2025-02-03,S05,P0096,17.0,13.0,12.428571428571429,107,0,0,42,123
2025-02-04,S05,P0096,16.0,11.0,12.857142857142858,98,0,0,42,123
2025-02-05,S05,P0096,9.0,12.0,12.571428571428571,88,0,0,42,123
2025-02-06,S05,P0096,10.0,12.0,12.285714285714286,76,0,0,42,123
2025-02-07,S05,P0096,12.0,10.0,12.285714285714286,69,0,0,42,123
2025-02-08,S05,P0096,7.0,12.0,11.857142857142858,51,0,0,42,123
2025-02-09,S05,P0096,18.0,17.0,12.714285714285714,123,0,0,42,123
2025-02-10,S05,P0096,9.0,16.0,11.571428571428571,109,0,0,42,123
2025-02-11,S05,P0096,14.0,9.0,11.285714285714286,92,0,0,42,123
2025-02-12,S05,P0096,17.0,10.0,12.428571428571429,81,0,0,42,123
2025-02-13,S05,P0096,11.0,12.0,12.571428571428571,69,0,0,42,123
2025-02-14,S05,P0096,12.0,7.0,12.571428571428571,60,0,0,42,123
2025-02-15,S05,P0096,9.0,18.0,12.857142857142858,50,0,0,42,123
2025-02-16,S05,P0096,10.0,9.0,11.714285714285714,123,0,0,42,123
2025-02-17,S05,P0096,18.0,14.0,13.0,110,0,0,42,123
2025-02-18,S05,P0096,13.0,17.0,12.857142857142858,99,0,0,42,123
2025-02-19,S05,P0096,11.0,11.0,12.0,86,0,0,42,123
2025-02-20,S05,P0096,13.0,12.0,12.285714285714286,74,0,0,42,123
2025-02-21,S05,P0096,12.0,9.0,12.285714285714286,64,0,0,42,123
2025-02-22,S05,P0096,10.0,10.0,12.428571428571429,52,0,0,42,123
2025-02-23,S05,P0096,12.0,18.0,12.714285714285714,123,0,0,42,123
2025-02-24,S05,P0096,24.0,13.0,13.571428571428571,115,0,0,42,123
2025-02-25,S05,P0096,8.0,11.0,12.857142857142858,100,0,0,42,123
2025-02-26,S05,P0096,15.0,13.0,13.428571428571429,84,0,0,42,123
2025-02-27,S05,P0096,16.0,12.0,13.857142857142858,71,0,0,42,123
2025-02-28,S05,P0096,13.0,10.0,14.0,62,0,0,42,123
2025-03-01,S05,P0096,9.0,12.0,13.857142857142858,53,0,0,42,123
2025-03-02,S05,P0096,9.0,24.0,13.428571428571429,123,0,0,42,123
2025-03-03,S05,P0096,18.0,8.0,12.571428571428571,109,0,0,42,123
2025-03-04,S05,P0096,14.0,15.0,13.428571428571429,101,0,0,42,123
2025-03-05,S05,P0096,8.0,16.0,12.428571428571429,91,0,0,42,123
2025-03-06,S05,P0096,10.0,13.0,11.571428571428571,76,0,0,42,123
2025-03-07,S05,P0096,15.0,9.0,11.857142857142858,69,0,0,42,123
2025-03-08,S05,P0096,7.0,9.0,11.571428571428571,57,0,0,42,123
2025-03-09,S05,P0096,12.0,18.0,12.0,45,0,0,42,123
2025-03-10,S05,P0096,12.0,14.0,11.142857142857142,123,0,0,42,123
2025-03-11,S05,P0096,13.0,8.0,11.0,112,0,0,42,123
2025-03-12,S05,P0096,11.0,10.0,11.428571428571429,104,0,0,42,123
2025-03-13,S05,P0096,8.0,15.0,11.142857142857142,87,0,0,42,123
2025-03-14,S05,P0096,17.0,7.0,11.428571428571429,73,0,0,42,123
2025-03-15,S05,P0096,14.0,12.0,12.428571428571429,55,0,0,42,123
2025-03-16,S05,P0096,18.0,12.0,13.285714285714286,123,0,0,42,123
2025-03-17,S05,P0096,13.0,13.0,13.428571428571429,114,0,0,42,123
2025-03-18,S05,P0096,9.0,11.0,12.857142857142858,105,0,0,42,123
2025-03-19,S05,P0096,9.0,8.0,12.571428571428571,92,0,0,42,123
2025-03-20,S05,P0096,13.0,17.0,13.285714285714286,78,0,0,42,123
2025-03-21,S05,P0096,14.0,14.0,12.857142857142858,70,0,0,42,123
2025-03-22,S05,P0096,8.0,18.0,12.0,53,0,0,42,123
2025-03-23,S05,P0096,17.0,13.0,11.857142857142858,45,0,0,42,123
2025-03-24,S05,P0096,8.0,9.0,11.142857142857142,123,0,0,42,123
2025-03-25,S05,P0096,14.0,9.0,11.857142857142858,109,0,0,42,123
2025-03-26,S05,P0096,14.0,13.0,12.571428571428571,98,0,0,42,123
2025-03-27,S05,P0096,11.0,14.0,12.285714285714286,87,0,0,42,123
2025-03-28,S05,P0096,11.0,8.0,11.857142857142858,77,0,0,42,123
2025-03-29,S05,P0096,10.0,17.0,12.142857142857142,67,0,0,42,123
2025-03-30,S05,P0096,10.0,8.0,11.142857142857142,55,0,0,42,123
2025-03-31,S05,P0096,12.0,14.0,11.714285714285714,123,0,0,42,123
2025-04-01,S05,P0096,13.0,14.0,11.571428571428571,106,0,0,42,123
2025-04-02,S05,P0096,17.0,11.0,12.0,85,0,0,42,123
2025-04-03,S05,P0096,21.0,11.0,13.428571428571429,72,0,0,42,123
2025-04-04,S05,P0096,13.0,10.0,13.714285714285714,62,0,0,42,123
2025-04-05,S05,P0096,10.0,10.0,13.714285714285714,44,0,0,42,123
2025-04-06,S05,P0096,18.0,12.0,14.857142857142858,123,0,0,42,123
2025-04-07,S05,P0096,11.0,13.0,14.714285714285714,106,0,0,42,123
2025-04-08,S05,P0096,17.0,17.0,15.285714285714286,99,0,0,42,123
2025-04-09,S05,P0096,7.0,21.0,13.857142857142858,92,0,0,42,123
2025-04-10,S05,P0096,7.0,13.0,11.857142857142858,84,0,0,42,123
2025-04-11,S05,P0096,8.0,10.0,11.142857142857142,70,0,0,42,123
2025-04-12,S05,P0096,14.0,18.0,11.714285714285714,53,0,0,42,123
2025-04-13,S05,P0096,17.0,11.0,11.571428571428571,123,0,0,42,123
2025-04-14,S05,P0096,12.0,17.0,11.714285714285714,108,0,0,42,123
2025-04-15,S05,P0096,15.0,7.0,11.428571428571429,95,0,0,42,123
2025-04-16,S05,P0096,13.0,7.0,12.285714285714286,85,0,0,42,123
2025-04-17,S05,P0096,10.0,8.0,12.714285714285714,76,0,0,42,123
2025-04-18,S05,P0096,9.0,14.0,12.857142857142858,64,0,0,42,123
2025-04-19,S05,P0096,12.0,17.0,12.571428571428571,52,0,0,42,123
2025-04-20,S05,P0096,12.0,12.0,11.857142857142858,123,0,0,42,123
2025-04-21,S05,P0096,19.0,15.0,12.857142857142858,110,0,0,42,123
2025-04-22,S05,P0096,13.0,13.0,12.571428571428571,93,0,0,42,123
2025-04-23,S05,P0096,17.0,10.0,13.142857142857142,80,0,0,42,123
2025-04-24,S05,P0096,13.0,9.0,13.571428571428571,64,0,0,42,123
2025-04-25,S05,P0096,16.0,12.0,14.571428571428571,49,0,0,42,123
2025-04-26,S05,P0096,15.0,12.0,15.0,123,0,0,42,123
2025-04-27,S05,P0096,9.0,19.0,14.571428571428571,109,0,0,42,123
2025-04-28,S05,P0096,14.0,13.0,13.857142857142858,98,0,0,42,123
2025-04-29,S05,P0096,11.0,17.0,13.571428571428571,89,0,0,42,123
2025-04-30,S05,P0096,9.0,13.0,12.428571428571429,80,0,0,42,123
2025-05-01,S05,P0096,9.0,16.0,11.857142857142858,72,0,0,42,123
2025-05-02,S05,P0096,8.0,15.0,10.714285714285714,61,0,0,42,123
2025-05-03,S05,P0096,11.0,9.0,10.142857142857142,50,0,0,42,123
2025-05-04,S05,P0096,11.0,14.0,10.428571428571429,123,0,0,42,123
2025-05-05,S05,P0096,18.0,11.0,11.0,106,0,0,42,123
2025-05-06,S05,P0096,17.0,9.0,11.857142857142858,98,0,0,42,123
2025-05-07,S05,P0096,8.0,9.0,11.714285714285714,88,0,0,42,123
2025-05-08,S05,P0096,10.0,8.0,11.857142857142858,77,0,0,42,123
2025-05-09,S05,P0096,11.0,11.0,12.285714285714286,60,0,0,42,123
2025-05-10,S05,P0096,17.0,11.0,13.142857142857142,123,0,0,42,123
2025-05-11,S05,P0096,20.0,18.0,14.428571428571429,104,0,0,42,123
2025-05-12,S05,P0096,19.0,17.0,14.571428571428571,87,0,0,42,123
2025-05-13,S05,P0096,17.0,8.0,14.571428571428571,72,0,0,42,123
2025-05-14,S05,P0096,15.0,10.0,15.571428571428571,60,0,0,42,123
2025-05-15,S05,P0096,12.0,11.0,15.857142857142858,49,0,0,42,123
2025-05-16,S05,P0096,11.0,17.0,15.857142857142858,123,0,0,42,123
2025-05-17,S05,P0096,14.0,20.0,15.428571428571429,105,0,0,42,123
2025-05-18,S05,P0096,18.0,19.0,15.142857142857142,91,0,0,42,123
2025-05-19,S05,P0096,14.0,17.0,14.428571428571429,79,0,0,42,123
2025-05-20,S05,P0096,12.0,15.0,13.714285714285714,68,0,0,42,123
2025-05-21,S05,P0096,11.0,12.0,13.142857142857142,53,0,0,42,123
2025-05-22,S05,P0096,15.0,11.0,13.571428571428571,45,0,0,42,123
2025-05-23,S05,P0096,8.0,14.0,13.142857142857142,123,0,0,42,123
2025-05-24,S05,P0096,8.0,18.0,12.285714285714286,110,0,0,42,123
2025-05-25,S05,P0096,13.0,14.0,11.571428571428571,84,0,0,42,123
2025-05-26,S05,P0096,26.0,12.0,13.285714285714286,78,0,0,42,123
2025-05-27,S05,P0096,6.0,11.0,12.428571428571429,64,0,0,42,123
2025-05-28,S05,P0096,14.0,15.0,12.857142857142858,51,0,0,42,123
2025-05-29,S05,P0096,13.0,8.0,12.571428571428571,123,0,0,42,123
2025-05-30,S05,P0096,11.0,8.0,13.0,107,0,0,42,123
2025-05-31,S05,P0096,16.0,13.0,14.142857142857142,94,0,0,42,123
2025-06-01,S05,P0096,13.0,26.0,14.142857142857142,79,0,0,42,123
2025-06-02,S05,P0096,15.0,6.0,12.571428571428571,68,0,0,42,123
2025-06-03,S05,P0096,11.0,14.0,13.285714285714286,60,0,0,42,123
2025-06-04,S05,P0096,8.0,13.0,12.428571428571429,47,0,0,42,123
2025-06-05,S05,P0096,13.0,11.0,12.428571428571429,123,0,0,42,123
2025-06-06,S05,P0096,14.0,16.0,12.857142857142858,110,0,0,42,123
2025-06-07,S05,P0096,13.0,13.0,12.428571428571429,95,0,0,42,123
2025-06-08,S05,P0096,15.0,15.0,12.714285714285714,83,0,0,42,123
2025-06-09,S05,P0096,12.0,11.0,12.285714285714286,75,0,0,42,123
2025-06-10,S05,P0096,8.0,8.0,11.857142857142858,62,0,0,42,123
2025-06-11,S05,P0096,13.0,13.0,12.571428571428571,46,0,0,42,123
2025-06-12,S05,P0096,16.0,14.0,13.0,123,0,0,42,123
2025-06-13,S05,P0096,11.0,13.0,12.571428571428571,112,0,0,42,123
2025-06-14,S05,P0096,11.0,15.0,12.285714285714286,103,0,0,42,123
2025-06-15,S05,P0096,9.0,12.0,11.428571428571429,92,0,0,42,123
2025-06-16,S05,P0096,11.0,8.0,11.285714285714286,82,0,0,42,123
2025-06-17,S05,P0096,10.0,13.0,11.571428571428571,72,0,0,42,123
2025-06-18,S05,P0096,10.0,16.0,11.142857142857142,55,0,0,42,123
2025-06-19,S05,P0096,17.0,11.0,11.285714285714286,44,0,0,42,123
2025-06-20,S05,P0096,11.0,11.0,11.285714285714286,123,0,0,42,123
2025-06-21,S05,P0096,12.0,9.0,11.428571428571429,109,0,0,42,123
2025-06-22,S05,P0096,14.0,11.0,12.142857142857142,94,0,0,42,123
2025-06-23,S05,P0096,15.0,10.0,12.714285714285714,74,0,0,42,123
2025-06-24,S05,P0096,20.0,10.0,14.142857142857142,67,0,0,42,123
2025-06-25,S05,P0096,7.0,17.0,13.714285714285714,53,0,0,42,123
2025-06-26,S05,P0096,14.0,11.0,13.285714285714286,123,0,0,42,123
2025-06-27,S05,P0096,12.0,12.0,13.428571428571429,115,0,0,42,123
2025-06-28,S05,P0096,8.0,14.0,12.857142857142858,101,0,0,42,123
2025-06-29,S05,P0096,14.0,15.0,12.857142857142858,90,0,0,42,123
2025-06-30,S05,P0096,11.0,20.0,12.285714285714286,80,0,0,42,123
2025-07-01,S05,P0096,10.0,7.0,10.857142857142858,67,0,0,42,123
2025-07-02,S05,P0096,13.0,14.0,11.714285714285714,59,0,0,42,123
2025-07-03,S05,P0096,8.0,12.0,10.857142857142858,51,0,0,42,123
2025-07-04,S05,P0096,8.0,8.0,10.285714285714286,123,0,0,42,123
2025-07-05,S05,P0096,9.0,14.0,10.428571428571429,108,0,0,42,123
2025-07-06,S05,P0096,15.0,11.0,10.571428571428571,89,0,0,42,123
2025-07-07,S05,P0096,19.0,10.0,11.714285714285714,77,0,0,42,123
2025-07-08,S05,P0096,12.0,13.0,12.0,64,0,0,42,123
2025-07-09,S05,P0096,13.0,8.0,12.0,57,0,0,42,123
2025-07-10,S05,P0096,7.0,8.0,11.857142857142858,47,0,0,42,123
2025-07-11,S05,P0096,10.0,9.0,12.142857142857142,123,0,0,42,123
2025-07-12,S05,P0096,13.0,15.0,12.714285714285714,113,0,0,42,123
2025-07-13,S05,P0096,10.0,19.0,12.0,101,0,0,42,123
2025-07-14,S05,P0096,12.0,12.0,11.0,85,0,0,42,123
2025-07-15,S05,P0096,16.0,13.0,11.571428571428571,76,0,0,42,123
2025-07-16,S05,P0096,9.0,7.0,11.0,60,0,0,42,123
2025-07-17,S05,P0096,16.0,10.0,12.285714285714286,49,0,0,42,123
2025-07-18,S05,P0096,11.0,13.0,12.428571428571429,123,0,0,42,123
2025-07-19,S05,P0096,8.0,10.0,11.714285714285714,106,0,0,42,123
2025-07-20,S05,P0096,17.0,12.0,12.714285714285714,91,0,0,42,123
2025-07-21,S05,P0096,15.0,16.0,13.142857142857142,78,0,0,42,123
2025-07-22,S05,P0096,13.0,9.0,12.714285714285714,73,0,0,42,123
2025-07-23,S05,P0096,5.0,16.0,12.142857142857142,61,0,0,42,123
2025-07-24,S05,P0096,12.0,11.0,11.571428571428571,51,0,0,42,123
2025-07-25,S05,P0096,10.0,8.0,11.428571428571429,123,0,0,42,123
2025-07-26,S05,P0096,14.0,17.0,12.285714285714286,109,0,0,42,123
2025-07-27,S05,P0096,14.0,15.0,11.857142857142858,102,0,0,42,123
2025-07-28,S05,P0096,7.0,13.0,10.714285714285714,94,0,0,42,123
2025-07-29,S05,P0096,8.0,5.0,10.0,86,0,0,42,123
2025-07-30,S05,P0096,8.0,12.0,10.428571428571429,74,0,0,42,123
2025-07-31,S05,P0096,12.0,10.0,10.428571428571429,61,0,0,42,123
2025-08-01,S05,P0096,13.0,14.0,10.857142857142858,52,0,0,42,123
2025-08-02,S05,P0096,9.0,14.0,10.142857142857142,123,0,0,42,123
2025-08-03,S05,P0096,10.0,7.0,9.571428571428571,111,0,0,42,123
2025-08-04,S05,P0096,12.0,8.0,10.285714285714286,97,0,0,42,123
2025-08-05,S05,P0096,14.0,8.0,11.142857142857142,91,0,0,42,123
2025-08-06,S05,P0096,6.0,12.0,10.857142857142858,81,0,0,42,123
2025-08-07,S05,P0096,10.0,13.0,10.571428571428571,71,0,0,42,123
2025-08-08,S05,P0096,10.0,9.0,10.142857142857142,63,0,0,42,123
2025-08-09,S05,P0096,8.0,10.0,10.0,56,0,0,42,123
2025-08-10,S05,P0096,7.0,12.0,9.571428571428571,123,0,0,42,123
2025-08-11,S05,P0096,14.0,14.0,9.857142857142858,108,0,0,42,123
2025-08-12,S05,P0096,15.0,6.0,10.0,96,0,0,42,123
2025-08-13,S05,P0096,12.0,10.0,10.857142857142858,91,0,0,42,123
2025-08-14,S05,P0096,5.0,10.0,10.142857142857142,88,0,0,42,123
2025-08-15,S05,P0096,3.0,8.0,9.142857142857142,76,0,0,42,123
2025-08-16,S05,P0096,12.0,7.0,9.714285714285714,59,0,0,42,123
2025-08-17,S05,P0096,17.0,14.0,11.142857142857142,46,0,0,42,123
2025-08-18,S05,P0096,13.0,15.0,11.0,123,0,0,42,123
2025-08-19,S05,P0096,18.0,12.0,11.428571428571429,115,0,0,42,123
2025-08-20,S05,P0096,8.0,5.0,10.857142857142858,106,0,0,42,123
2025-08-21,S05,P0096,9.0,3.0,11.428571428571429,93,0,0,42,123
2025-08-22,S05,P0096,13.0,12.0,12.857142857142858,77,0,0,42,123
2025-08-23,S05,P0096,16.0,17.0,13.428571428571429,66,0,0,42,123
2025-08-24,S05,P0096,11.0,13.0,12.571428571428571,54,0,0,42,123
2025-08-25,S05,P0096,12.0,18.0,12.428571428571429,49,0,0,42,123
2025-08-26,S05,P0096,5.0,8.0,10.571428571428571,123,0,0,42,123
2025-08-27,S05,P0096,9.0,9.0,10.714285714285714,115,0,0,42,123
2025-08-28,S05,P0096,8.0,13.0,10.571428571428571,102,0,0,42,123
2025-08-29,S05,P0096,13.0,16.0,10.571428571428571,96,0,0,42,123
2025-08-30,S05,P0096,6.0,11.0,9.142857142857142,85,0,0,42,123
2025-08-31,S05,P0096,11.0,12.0,9.142857142857142,69,0,0,42,123
2025-09-01,S05,P0096,16.0,5.0,9.714285714285714,59,0,0,42,123
2025-09-02,S05,P0096,10.0,9.0,10.428571428571429,57,0,0,42,123
2025-09-03,S05,P0096,2.0,8.0,9.428571428571429,46,0,0,42,123
2025-09-04,S05,P0096,11.0,13.0,9.857142857142858,123,0,0,42,123
2025-09-05,S05,P0096,10.0,6.0,9.428571428571429,109,0,0,42,123
2025-09-06,S05,P0096,14.0,11.0,10.571428571428571,98,0,0,42,123
2025-09-07,S05,P0096,11.0,16.0,10.571428571428571,91,0,0,42,123
2025-09-08,S05,P0096,7.0,10.0,9.285714285714286,84,0,0,42,123
2025-09-09,S05,P0096,7.0,2.0,8.857142857142858,76,0,0,42,123
2025-09-10,S05,P0096,8.0,11.0,9.714285714285714,72,0,0,42,123
2025-09-11,S05,P0096,4.0,10.0,8.714285714285714,63,0,0,42,123
2025-09-12,S05,P0096,9.0,14.0,8.571428571428571,56,0,0,42,123
2025-09-13,S05,P0096,7.0,11.0,7.571428571428571,51,0,0,42,123
2025-09-14,S05,P0096,5.0,7.0,6.714285714285714,46,0,0,42,123
2025-09-15,S05,P0096,5.0,7.0,6.428571428571429,123,0,0,42,123
2025-09-16,S05,P0096,10.0,8.0,6.857142857142857,118,0,0,42,123
2025-09-17,S05,P0096,5.0,4.0,6.428571428571429,104,0,0,42,123
2025-09-18,S05,P0096,14.0,9.0,7.857142857142857,91,0,0,42,123
2025-09-19,S05,P0096,13.0,7.0,8.428571428571429,78,0,0,42,123
2025-09-20,S05,P0096,13.0,5.0,9.285714285714286,64,0,0,42,123
2025-09-21,S05,P0096,14.0,5.0,10.571428571428571,54,0,0,42,123
2025-09-22,S05,P0096,10.0,10.0,11.285714285714286,44,0,0,42,123
2025-09-23,S05,P0096,10.0,5.0,11.285714285714286,123,0,0,42,123
2025-09-24,S05,P0096,8.0,14.0,11.714285714285714,119,0,0,42,123
2025-09-25,S05,P0096,4.0,13.0,10.285714285714286,108,0,0,42,123
2025-09-26,S05,P0096,11.0,13.0,10.0,102,0,0,42,123
2025-09-27,S05,P0096,6.0,14.0,9.0,85,0,0,42,123
2025-09-28,S05,P0096,17.0,10.0,9.428571428571429,80,0,0,42,123
2025-09-29,S05,P0096,5.0,10.0,8.714285714285714,74,0,0,42,123
2025-09-30,S05,P0096,6.0,8.0,8.142857142857142,63,0,0,42,123
2025-10-01,S05,P0096,11.0,4.0,8.571428571428571,50,0,0,42,123
2025-10-02,S05,P0096,13.0,11.0,9.857142857142858,123,0,0,42,123
2025-10-03,S05,P0096,10.0,6.0,9.714285714285714,107,0,0,42,123
2025-10-04,S05,P0096,16.0,17.0,11.142857142857142,92,0,0,42,123
2025-10-05,S05,P0096,15.0,5.0,10.857142857142858,85,0,0,42,123
2025-10-06,S05,P0096,7.0,6.0,11.142857142857142,79,0,0,42,123
2025-10-07,S05,P0096,6.0,11.0,11.142857142857142,66,0,0,42,123
2025-10-08,S05,P0096,13.0,13.0,11.428571428571429,49,0,0,42,123
2025-10-09,S05,P0096,17.0,10.0,12.0,44,0,0,42,123
2025-10-10,S05,P0096,5.0,16.0,11.285714285714286,123,0,0,42,123
2025-10-11,S05,P0096,8.0,15.0,10.142857142857142,110,0,0,42,123
2025-10-12,S05,P0096,13.0,7.0,9.857142857142858,98,0,0,42,123
2025-10-13,S05,P0096,12.0,6.0,10.571428571428571,90,0,0,42,123
2025-10-14,S05,P0096,8.0,13.0,10.857142857142858,75,0,0,42,123
2025-10-15,S05,P0096,15.0,17.0,11.142857142857142,60,0,0,42,123
2025-10-16,S05,P0096,15.0,5.0,10.857142857142858,48,0,0,42,123
2025-10-17,S05,P0096,12.0,8.0,11.857142857142858,123,0,0,42,123
2025-10-18,S05,P0096,6.0,13.0,11.571428571428571,114,0,0,42,123
2025-10-19,S05,P0096,9.0,12.0,11.0,106,0,0,42,123
2025-10-20,S05,P0096,8.0,8.0,10.428571428571429,93,0,0,42,123
2025-10-21,S05,P0096,13.0,15.0,11.142857142857142,80,0,0,42,123
2025-10-22,S05,P0096,13.0,15.0,10.857142857142858,67,0,0,42,123
2025-10-23,S05,P0096,13.0,12.0,10.571428571428571,53,0,0,42,123
2025-10-24,S05,P0096,14.0,6.0,10.857142857142858,47,0,0,42,123
2025-10-25,S05,P0096,6.0,9.0,10.857142857142858,123,0,0,42,123
2025-10-26,S05,P0096,16.0,8.0,11.857142857142858,111,0,0,42,123
2025-10-27,S05,P0096,12.0,13.0,12.428571428571429,102,0,0,42,123
2025-10-28,S05,P0096,9.0,13.0,11.857142857142858,96,0,0,42,123
2025-10-29,S05,P0096,6.0,13.0,10.857142857142858,86,0,0,42,123
2025-10-30,S05,P0096,10.0,14.0,10.428571428571429,70,0,0,42,123
2025-10-31,S05,P0096,16.0,6.0,10.714285714285714,64,0,0,42,123
2025-11-01,S05,P0096,6.0,16.0,10.714285714285714,54,0,0,42,123
2025-11-02,S05,P0096,10.0,12.0,9.857142857142858,46,0,0,42,123
2025-11-03,S05,P0096,8.0,9.0,9.285714285714286,123,0,0,42,123
2025-11-04,S05,P0096,10.0,6.0,9.428571428571429,109,0,0,42,123
2025-11-05,S05,P0096,14.0,10.0,10.571428571428571,95,0,0,42,123
2025-11-06,S05,P0096,14.0,16.0,11.142857142857142,82,0,0,42,123
2025-11-07,S05,P0096,13.0,6.0,10.714285714285714,74,0,0,42,123
2025-11-08,S05,P0096,8.0,10.0,11.0,65,0,0,42,123
2025-11-09,S05,P0096,9.0,8.0,10.857142857142858,57,0,0,42,123
2025-11-10,S05,P0096,8.0,10.0,10.857142857142858,44,0,0,42,123
2025-11-11,S05,P0096,13.0,14.0,11.285714285714286,123,0,0,42,123
2025-11-12,S05,P0096,11.0,14.0,10.857142857142858,113,0,0,42,123
2025-11-13,S05,P0096,10.0,13.0,10.285714285714286,104,0,0,42,123
2025-11-14,S05,P0096,9.0,8.0,9.714285714285714,96,0,0,42,123
2025-11-15,S05,P0096,8.0,9.0,9.714285714285714,82,0,0,42,123
2025-11-16,S05,P0096,14.0,8.0,10.428571428571429,77,0,0,42,123
2025-11-17,S05,P0096,5.0,13.0,10.0,63,0,0,42,123
